TIPO;ENTIDAD;CONCEPTO_XBRL;RELACION_ENTIDAD;CONCEPTO;NO_FACTURA_;DETALLE_DE_LA_OPERACION_;FECHA_DE_DOCUMENTO;DOC_CONTABLE_;CUENTA_CONTABLE;IMPORTE;VALOR_IVA_;FECHA_CORTE
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218398;Compras de servicios;31/05/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218399;Compras de servicios;31/05/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218400;Compras de servicios;31/05/2023;;;10183961;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218401;Compras de servicios;30/05/2023;;;10183961;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218402;Compras de servicios;31/05/2023;;;10183961;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218403;Compras de servicios;31/05/2023;;;10183961;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218432;Compras de servicios;15/06/2023;;;85377765;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218435;Compras de servicios;15/06/2023;;;4794342;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218457;Compras de servicios;31/05/2023;;;857978;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218474;Compras de servicios;31/05/2023;;;516653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218485;Compras de servicios;28/05/2023;;;315800;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218493;Compras de servicios;7/06/2023;;;8780482;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218494;Compras de servicios;7/06/2023;;;14831558;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218495;Compras de servicios;7/06/2023;;;18704;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218560;Compras de servicios;30/05/2023;;;3705702;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218569;Compras de servicios;30/05/2023;;;1083600;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218701;Compras de servicios;31/05/2023;;;17600;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218702;Compras de servicios;31/05/2023;;;23144;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218704;Compras de servicios;31/05/2023;;;899136;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218705;Compras de servicios;31/05/2023;;;882000;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218739;Compras de servicios;31/05/2023;;;351330888;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218740;Compras de servicios;31/05/2023;;;4931879;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218741;Compras de servicios;31/05/2023;;;12798894;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218742;Compras de servicios;31/05/2023;;;135996;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218743;Compras de servicios;31/05/2023;;;13499;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218764;Compras de servicios;13/06/2023;;;574668;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218770;Compras de servicios;31/05/2023;;;862500;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218772;Compras de servicios;13/06/2023;;;586968;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218773;Compras de servicios;31/05/2023;;;84693061;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218774;Compras de servicios;13/06/2023;;;682908;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218775;Compras de servicios;31/05/2023;;;41171913;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218776;Compras de servicios;31/05/2023;;;87819704;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218777;Compras de servicios;31/05/2023;;;2460593;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218778;Compras de servicios;31/05/2023;;;11137647;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218779;Compras de servicios;31/05/2023;;;9175902;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218780;Compras de servicios;31/05/2023;;;16600898;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218781;Compras de servicios;31/05/2023;;;12168409;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218782;Compras de servicios;31/05/2023;;;53407;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218783;Compras de servicios;31/05/2023;;;21628;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218784;Compras de servicios;31/05/2023;;;114953;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218785;Compras de servicios;31/05/2023;;;49929;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218786;Compras de servicios;31/05/2023;;;19059929;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218787;Compras de servicios;31/05/2023;;;67597;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218788;Compras de servicios;31/05/2023;;;18003606;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218789;Compras de servicios;31/05/2023;;;28653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218790;Compras de servicios;30/05/2023;;;550007;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218791;Compras de servicios;31/05/2023;;;550007;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218792;Compras de servicios;5/06/2023;;;27700;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218793;Compras de servicios;5/06/2023;;;195000;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218801;Compras de servicios;31/05/2023;;;786865622;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218803;Compras de servicios;31/05/2023;;;13293236;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218804;Compras de servicios;31/05/2023;;;550007;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218840;Compras de servicios;26/06/2023;;;897736;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218895;Compras de servicios;14/06/2023;;;192192;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218899;Compras de servicios;20/06/2023;;;589018;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218906;Compras de servicios;15/06/2023;;;1764000;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218907;Compras de servicios;15/06/2023;;;2097984;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218931;Compras de servicios;27/06/2023;;;40864999;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218933;Compras de servicios;27/06/2023;;;16184545;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218934;Compras de servicios;27/06/2023;;;20505;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218935;Compras de servicios;27/06/2023;;;16378;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218936;Compras de servicios;27/06/2023;;;550007;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218937;Compras de servicios;27/06/2023;;;550007;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218938;Compras de servicios;27/06/2023;;;576181;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218939;Compras de servicios;27/06/2023;;;550141;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218940;Compras de servicios;27/06/2023;;;550141;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218944;Compras de servicios;30/06/2023;;;85377765;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218945;Compras de servicios;30/06/2023;;;4794342;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218958;Compras de servicios;26/06/2023;;;1249248;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100219033;Compras de servicios;29/06/2023;;;2270268;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100219147;Compras de servicios;29/06/2023;;;550141;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100219148;Compras de servicios;29/06/2023;;;576315;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100219149;Compras de servicios;29/06/2023;;;550007;0;31/12/2023
